Protocol,Packet Length,Source MAC,Destination MAC,Source IP,Destination IP,Ethernet Type,Device Category
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,78,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TLS,1468,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TLS,1514,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,1454,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,816,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,589,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,237,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,332,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TLS,1032,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,589,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,600,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,596,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,1049,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,754,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,599,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TLS,276,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.93.209.69,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.93.209.69,0x0800,Smart Home
TLS,1117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,3.230.25.127,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,3.230.25.127,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,235,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,251,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TLS,261,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TLS,97,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TLS,97,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.72.179.74,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.72.179.74,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
_WS.MALFORMED,46,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,10.0.5.220,224.0.0.251,0x0800,Smart Home
TPLINK-SMARTHOME,189,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
_WS.MALFORMED,46,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,10.0.5.220,224.0.0.251,0x0800,Smart Home
TPLINK-SMARTHOME,189,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
DATA,543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,10.0.5.220,255.255.255.255,0x0800,Smart Home
TPLINK-SMARTHOME,1483,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,245,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,1259,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TPLINK-SMARTHOME,228,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TLS,1243,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,184,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,221,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,178,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,141,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1307,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1307,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,245,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1259,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1243,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,228,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,184,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,221,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,178,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TPLINK-SMARTHOME,141,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
ICMPV6,70,36:cd:80:d9:58:3d,33:33:00:00:00:02,Unknown,Unknown,0x86dd,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1307,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1307,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,245,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1259,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1243,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,258,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TPLINK-SMARTHOME,228,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,36:cd:80:d9:58:3d,10.0.5.86,10.0.5.220,0x0800,Smart Home
TCP,54,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
